,w,C,gamma,accuracy
fold_id0,5e-01,1000.0,1.0,0.8672566371681416
fold_id1,0.5,1000.0,1.0,0.831858407079646
fold_id2,0.5,1000.0,1.0,0.7433628318584071
fold_id3,0.5,1000.0,1.0,0.7787610619469026
fold_id4,0.5,1000.0,1.0,0.8141592920353983
fold_id5,0.5,1000.0,1.0,0.7168141592920354
fold_id6,0.5,1000.0,1.0,0.7767857142857143
fold_id7,0.5,1000.0,1.0,0.8392857142857143
fold_id8,0.5,1000.0,1.0,0.7142857142857143
fold_id9,0.5,1000.0,1.0,0.7767857142857143
