,w,C,gamma,accuracy
fold_id0,6e-01,1000.0,1.0,0.8495575221238938
fold_id1,0.6,1000.0,1.0,0.8230088495575221
fold_id2,0.6,1000.0,1.0,0.7610619469026548
fold_id3,0.6,1000.0,1.0,0.7433628318584071
fold_id4,0.6,1000.0,1.0,0.8141592920353983
fold_id5,0.6,1000.0,1.0,0.7345132743362832
fold_id6,0.6,1000.0,1.0,0.7589285714285714
fold_id7,0.6,1000.0,1.0,0.8035714285714286
fold_id8,0.6,1000.0,1.0,0.7053571428571429
fold_id9,0.6,1000.0,1.0,0.7589285714285714
