,w,C,gamma,accuracy
fold_id0,0.8,10.0,1.0,0.6
fold_id1,0.4,100.0,0.1,0.5714285714285714
fold_id2,0.8,10.0,1.0,0.6
fold_id3,0.7000000000000001,10.0,1.0,0.4857142857142857
fold_id4,0.8,100.0,0.1,0.5294117647058824
fold_id5,0.8,10.0,1.0,0.6764705882352942
fold_id6,0.7000000000000001,1000.0,0.01,0.5588235294117647
fold_id7,0.8,10.0,1.0,0.7352941176470589
fold_id8,0.8,10.0,1.0,0.5882352941176471
fold_id9,0.8,10.0,1.0,0.5882352941176471
