,w,C,gamma,accuracy
fold_id0,0.8,10.0,0.1,0.5714285714285714
fold_id1,0.8,10.0,0.1,0.5714285714285714
fold_id2,0.8,10.0,0.1,0.5142857142857142
fold_id3,0.8,10.0,0.1,0.6285714285714286
fold_id4,0.8,10.0,0.1,0.5882352941176471
fold_id5,0.8,10.0,0.1,0.5
fold_id6,0.8,10.0,0.1,0.5588235294117647
fold_id7,0.8,10.0,0.1,0.5882352941176471
fold_id8,0.8,10.0,0.1,0.5
fold_id9,0.8,10.0,0.1,0.6764705882352942
