,w,C,gamma,accuracy
fold_id0,0.0,1.0,10.0,0.5714285714285714
fold_id1,0.0,1.0,10.0,0.6285714285714286
fold_id2,0.0,1.0,10.0,0.6571428571428571
fold_id3,0.0,1.0,10.0,0.5714285714285714
fold_id4,0.0,1.0,10.0,0.5588235294117647
fold_id5,0.0,1.0,10.0,0.5588235294117647
fold_id6,0.0,1.0,10.0,0.6470588235294118
fold_id7,0.0,1.0,10.0,0.6176470588235294
fold_id8,0.0,1.0,10.0,0.6176470588235294
fold_id9,0.0,1.0,10.0,0.5294117647058824
