,w,C,gamma,accuracy
fold_id0,0.3,1.0,10.0,0.6857142857142857
fold_id1,0.3,1.0,10.0,0.6
fold_id2,0.3,1.0,10.0,0.6571428571428571
fold_id3,0.3,1.0,10.0,0.6571428571428571
fold_id4,0.3,1.0,10.0,0.6176470588235294
fold_id5,0.3,1.0,10.0,0.5588235294117647
fold_id6,0.3,1.0,10.0,0.7647058823529411
fold_id7,0.3,1.0,10.0,0.6176470588235294
fold_id8,0.3,1.0,10.0,0.5882352941176471
fold_id9,0.3,1.0,10.0,0.6470588235294118
