,w,C,gamma,accuracy
fold_id0,0.2,1.0,10.0,0.6285714285714286
fold_id1,0.2,1.0,10.0,0.5714285714285714
fold_id2,0.2,1.0,10.0,0.6571428571428571
fold_id3,0.2,1.0,10.0,0.6
fold_id4,0.2,1.0,10.0,0.5588235294117647
fold_id5,0.2,1.0,10.0,0.5588235294117647
fold_id6,0.2,1.0,10.0,0.6470588235294118
fold_id7,0.2,1.0,10.0,0.5882352941176471
fold_id8,0.2,1.0,10.0,0.5588235294117647
fold_id9,0.2,1.0,10.0,0.6470588235294118
