,w,C,gamma,accuracy
fold_id0,0.4,10.0,0.1,0.5714285714285714
fold_id1,0.4,10.0,0.1,0.5428571428571428
fold_id2,0.4,10.0,0.1,0.5428571428571428
fold_id3,0.4,10.0,0.1,0.6285714285714286
fold_id4,0.4,10.0,0.1,0.6176470588235294
fold_id5,0.4,10.0,0.1,0.5294117647058824
fold_id6,0.4,10.0,0.1,0.6470588235294118
fold_id7,0.4,10.0,0.1,0.6764705882352942
fold_id8,0.4,10.0,0.1,0.5588235294117647
fold_id9,0.4,10.0,0.1,0.5588235294117647
