,w,C,gamma,accuracy
fold_id0,0.55,10.0,0.1,0.5714285714285714
fold_id1,0.55,10.0,0.1,0.6285714285714286
fold_id2,0.55,10.0,0.1,0.5142857142857142
fold_id3,0.55,10.0,0.1,0.6857142857142857
fold_id4,0.55,10.0,0.1,0.6176470588235294
fold_id5,0.55,10.0,0.1,0.5294117647058824
fold_id6,0.55,10.0,0.1,0.5882352941176471
fold_id7,0.55,10.0,0.1,0.7058823529411765
fold_id8,0.55,10.0,0.1,0.5294117647058824
fold_id9,0.55,10.0,0.1,0.7058823529411765
