,w,C,gamma,accuracy
fold_id0,5e-01,1000.0,1.0,0.8672566371681416
fold_id1,0.6,1000.0,1.0,0.8230088495575221
fold_id2,0.5,1000.0,1.0,0.7433628318584071
fold_id3,0.8,1000.0,1.0,0.7433628318584071
fold_id4,0.4,1000.0,1.0,0.8053097345132744
fold_id5,0.7,1000.0,10.0,0.7345132743362832
fold_id6,0.6,1000.0,1.0,0.7589285714285714
fold_id7,0.2,1000.0,1.0,0.8303571428571429
fold_id8,0.2,1000.0,1.0,0.75
fold_id9,0.4,1000.0,1.0,0.7767857142857143
