,w,C,gamma,accuracy
fold_id0,0.65,100.0,1.0,0.8947368421052632
fold_id1,0.65,100.0,1.0,0.9473684210526315
fold_id2,0.65,100.0,1.0,0.8947368421052632
fold_id3,0.65,100.0,1.0,0.9473684210526315
fold_id4,0.65,100.0,1.0,0.8947368421052632
fold_id5,0.65,100.0,1.0,0.8947368421052632
fold_id6,0.65,100.0,1.0,0.9473684210526315
fold_id7,0.65,100.0,1.0,0.8947368421052632
fold_id8,0.65,100.0,1.0,0.8888888888888888
fold_id9,0.65,100.0,1.0,0.8888888888888888
