,w,C,gamma,accuracy
fold_id0,4e-01,1000.0,0.1,0.8407079646017699
fold_id1,0.4,1000.0,0.1,0.7964601769911505
fold_id2,0.4,1000.0,0.1,0.7610619469026548
fold_id3,0.4,1000.0,0.1,0.7876106194690266
fold_id4,0.4,1000.0,0.1,0.8053097345132744
fold_id5,0.4,1000.0,0.1,0.7699115044247787
fold_id6,0.4,1000.0,0.1,0.7678571428571429
fold_id7,0.4,1000.0,0.1,0.8214285714285714
fold_id8,0.4,1000.0,0.1,0.7232142857142857
fold_id9,0.4,1000.0,0.1,0.7857142857142857
