,w,C,gamma,accuracy
fold_id0,0.5,10.0,0.1,0.7946428571428571
fold_id1,0.5,10.0,0.1,0.8035714285714286
fold_id2,0.5,10.0,0.1,0.7207207207207207
fold_id3,0.5,10.0,0.1,0.8198198198198198
fold_id4,0.5,10.0,0.1,0.7837837837837838
fold_id5,0.5,10.0,0.1,0.7927927927927928
fold_id6,0.5,10.0,0.1,0.7657657657657657
fold_id7,0.5,10.0,0.1,0.7657657657657657
fold_id8,0.5,10.0,0.1,0.7207207207207207
fold_id9,0.5,10.0,0.1,0.8018018018018018
