,w,C,gamma,accuracy
fold_id0,0.7,10.0,0.1,0.7053571428571429
fold_id1,0.7,10.0,0.1,0.7142857142857143
fold_id2,0.7,10.0,0.1,0.7027027027027027
fold_id3,0.7,10.0,0.1,0.7387387387387387
fold_id4,0.7,10.0,0.1,0.6846846846846847
fold_id5,0.7,10.0,0.1,0.7477477477477478
fold_id6,0.7,10.0,0.1,0.7297297297297297
fold_id7,0.7,10.0,0.1,0.7747747747747747
fold_id8,0.7,10.0,0.1,0.7117117117117117
fold_id9,0.7,10.0,0.1,0.7657657657657657
