,w,C,gamma,accuracy
fold_id0,6e-01,1.0,1.0,0.7142857142857143
fold_id1,0.6,1.0,1.0,0.8125
fold_id2,0.6,1.0,1.0,0.7142857142857143
fold_id3,0.6,1.0,1.0,0.7837837837837838
fold_id4,0.6,1.0,1.0,0.7837837837837838
fold_id5,0.6,1.0,1.0,0.8108108108108109
fold_id6,0.6,1.0,1.0,0.7027027027027027
fold_id7,0.6,1.0,1.0,0.7027027027027027
fold_id8,0.6,1.0,1.0,0.7837837837837838
fold_id9,0.6,1.0,1.0,0.7927927927927928
