,w,C,gamma,accuracy
fold_id0,0.45,10.0,0.1,0.7857142857142857
fold_id1,0.45,10.0,0.1,0.7678571428571429
fold_id2,0.45,10.0,0.1,0.7207207207207207
fold_id3,0.45,10.0,0.1,0.8108108108108109
fold_id4,0.45,10.0,0.1,0.8018018018018018
fold_id5,0.45,10.0,0.1,0.7567567567567568
fold_id6,0.45,10.0,0.1,0.7567567567567568
fold_id7,0.45,10.0,0.1,0.7747747747747747
fold_id8,0.45,10.0,0.1,0.7477477477477478
fold_id9,0.45,10.0,0.1,0.8198198198198198
