,w,C,gamma,accuracy
fold_id0,4e-01,1.0,1.0,0.6964285714285714
fold_id1,0.4,1.0,1.0,0.8303571428571429
fold_id2,0.4,1.0,1.0,0.7232142857142857
fold_id3,0.4,1.0,1.0,0.7837837837837838
fold_id4,0.4,1.0,1.0,0.7747747747747747
fold_id5,0.4,1.0,1.0,0.7747747747747747
fold_id6,0.4,1.0,1.0,0.7117117117117117
fold_id7,0.4,1.0,1.0,0.7117117117117117
fold_id8,0.4,1.0,1.0,0.7567567567567568
fold_id9,0.4,1.0,1.0,0.8198198198198198
