,w,C,gamma,accuracy
fold_id0,0.6,10.0,0.1,0.7589285714285714
fold_id1,0.6,10.0,0.1,0.7767857142857143
fold_id2,0.6,10.0,0.1,0.6936936936936937
fold_id3,0.6,10.0,0.1,0.7477477477477478
fold_id4,0.6,10.0,0.1,0.7297297297297297
fold_id5,0.6,10.0,0.1,0.7747747747747747
fold_id6,0.6,10.0,0.1,0.7837837837837838
fold_id7,0.6,10.0,0.1,0.7567567567567568
fold_id8,0.6,10.0,0.1,0.7027027027027027
fold_id9,0.6,10.0,0.1,0.7927927927927928
