,w,C,gamma,accuracy
fold_id0,0.4,10.0,1.0,0.75
fold_id1,0.4,10.0,1.0,0.7053571428571429
fold_id2,0.4,10.0,1.0,0.7207207207207207
fold_id3,0.4,10.0,1.0,0.7207207207207207
fold_id4,0.4,10.0,1.0,0.7387387387387387
fold_id5,0.4,10.0,1.0,0.7117117117117117
fold_id6,0.4,10.0,1.0,0.7567567567567568
fold_id7,0.4,10.0,1.0,0.7117117117117117
fold_id8,0.4,10.0,1.0,0.7747747747747747
fold_id9,0.4,10.0,1.0,0.7117117117117117
