,w,C,gamma,accuracy
fold_id0,0.5,10.0,1.0,0.7678571428571429
fold_id1,0.5,10.0,1.0,0.7678571428571429
fold_id2,0.5,10.0,1.0,0.7477477477477478
fold_id3,0.5,10.0,1.0,0.7117117117117117
fold_id4,0.5,10.0,1.0,0.7387387387387387
fold_id5,0.5,10.0,1.0,0.7477477477477478
fold_id6,0.5,10.0,1.0,0.7747747747747747
fold_id7,0.5,10.0,1.0,0.7207207207207207
fold_id8,0.5,10.0,1.0,0.7747747747747747
fold_id9,0.5,10.0,1.0,0.7567567567567568
